Country/Code,Country/DisplayName/EN,Country/DisplayName/TH,Country/DisplayName/ZH,Province/Code,Province/DisplayName/EN,Province/DisplayName/TH,Province/DisplayName/ZH,District/Code,District/DisplayName/EN,District/DisplayName/TH,District/DisplayName/ZH,Subdistrict/Code,Subdistrict/DisplayName/EN,Subdistrict/DisplayName/TH,Subdistrict/DisplayName/ZH,PostalCode/Code,PostalCode/DisplayName/EN,PostalCode/DisplayName/TH,PostalCode/DisplayName/ZH
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4510,Selaphum,เสลภูมิ,,TH-451018,Bueng Kluea,บึงเกลือ,,45120,45120,45120,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451101,Sa Khu,สระคู,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451102,Dokmai,ดอกไม้,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451103,Na Yai,นาใหญ่,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451104,Hin Kong,หินกอง,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451105,Mueang Thung,เมืองทุ่ง,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451106,Hua Thon,หัวโทน,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451107,Bo Phan Khan,บ่อพันขัน,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451108,Thung Luang,ทุ่งหลวง,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451109,Hua Chang,หัวช้าง,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451110,Nam Kham,น้ำคำ,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451111,Huai Hin Lat,ห้วยหินลาด,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451112,Chang Phueak,ช้างเผือก,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451113,Thung Kula,ทุ่งกุลา,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451114,Thung Si Mueang,ทุ่งศรีเมือง,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4511,Suwannaphum,สุวรรณภูมิ,,TH-451115,Champa Khan,จำปาขัน,,45130,45130,45130,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450601,Phanom Phrai,พนมไพร,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450602,Saen Suk,แสนสุข,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450603,Kut Nam Sai,กุดน้ำใส,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450604,Nong Thap Thai,หนองทัพไทย,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450605,Pho Yai,โพธิ์ใหญ่,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450606,Wari Sawat,วารีสวัสดิ์,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450607,Khok Sawang,โคกสว่าง,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450611,Pho Chai,โพธิ์ชัย,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450612,Na Nuan,นานวล,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450613,Kham Hai,คำไฮ,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450614,Sa Kaeo,สระแก้ว,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450615,Kho Yai,ค้อใหญ่,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4506,Phanom Phrai,พนมไพร,,TH-450617,Chanuwan,ชานุวรรณ,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4519,Nong Hi,หนองฮี,,TH-451901,Nong Hi,หนองฮี,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4519,Nong Hi,หนองฮี,,TH-451902,Sao Hae,สาวแห,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4519,Nong Hi,หนองฮี,,TH-451903,Duk Ueng,ดูกอึ่ง,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4519,Nong Hi,หนองฮี,,TH-451904,Den Rat,เด่นราษฎร์,,45140,45140,45140,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450201,Kaset Wisai,เกษตรวิสัย,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450202,Mueang Bua,เมืองบัว,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450203,Lao Luang,เหล่าหลวง,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450204,Sing Khok,สิงห์โคก,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450205,Dong Khrang Yai,ดงครั่งใหญ่,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450206,Ban Fang,บ้านฝาง,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450207,Nong Waeng,หนองแวง,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450208,Kamphaeng,กำแพง,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450209,Ku Ka Sing,กู่กาสิงห์,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450210,Nam Om,น้ำอ้อม,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450211,Non Sawang,โนนสว่าง,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450212,Thung Thong,ทุ่งทอง,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4502,Kaset Wisai,เกษตรวิสัย,,TH-450213,Dong Khrang Noi,ดงครั่งน้อย,,45150,45150,45150,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451401,At Samat,อาจสามารถ,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451402,Phon Mueang,โพนเมือง,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451403,Ban Chaeng,บ้านแจ้ง,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451404,Nom,หน่อม,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451405,Nong Muen Than,หนองหมื่นถ่าน,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451406,Nong Kham,หนองขาม,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451407,Hora,โหรา,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451408,Nong Bua,หนองบัว,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451409,Khi Lek,ขี้เหล็ก,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4514,At Samat,อาจสามารถ,,TH-451410,Ban Du,บ้านดู่,,45160,45160,45160,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450501,Niwet,นิเวศน์,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450502,Thong Thani,ธงธานี,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450503,Nong Phai,หนองไผ่,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450504,Thawat Buri,ธวัชบุรี,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450506,Um Mao,อุ่มเม้า,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450507,Ma-Ue,มะอึ,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450510,Khewa Thung,เขวาทุ่ง,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450515,Phaisan,ไพศาล,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450517,Mueang Noi,เมืองน้อย,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450520,Bueng Nakhon,บึงนคร,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450522,Ratchathani,ราชธานี,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4505,Thawat Buri,ธวัชบุรี,,TH-450524,Nong Phok,หนองพอก,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4518,Chiang Khwan,เชียงขวัญ,,TH-451802,Phlapphla,พลับพลา,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4518,Chiang Khwan,เชียงขวัญ,,TH-451805,Mu Mon,หมูม้น,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4520,Thung Khao Luang,ทุ่งเขาหลวง,,TH-452001,Thung Khao Luang,ทุ่งเขาหลวง,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4520,Thung Khao Luang,ทุ่งเขาหลวง,,TH-452002,Thoet Thai,เทอดไทย,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4520,Thung Khao Luang,ทุ่งเขาหลวง,,TH-452003,Bueng Ngam,บึงงาม,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4520,Thung Khao Luang,ทุ่งเขาหลวง,,TH-452004,Ma Ba,มะบ้า,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4520,Thung Khao Luang,ทุ่งเขาหลวง,,TH-452005,Lao,เหล่า,,45170,45170,45170,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450401,Hua Chang,หัวช้าง,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450402,Nong Phue,หนองผือ,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450403,Mueang Hong,เมืองหงส์,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450404,Khok Lam,โคกล่าม,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450405,Nam Sai,น้ำใส,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450406,Dong Daeng,ดงแดง,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450407,Dong Klang,ดงกลาง,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450408,Pa Sang,ป่าสังข์,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450409,I Ngong,อีง่อง,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450410,Lin Fa,ลิ้นฟ้า,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450411,Du Noi,ดู่น้อย,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4504,Chaturaphak Phiman,จตุรพักตรพิมาน,,TH-450412,Si Khot,ศรีโคตร,,45180,45180,45180,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450301,Bua Daeng,บัวแดง,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450302,Dok Lam,ดอกล้ำ,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450303,Nong Khaen,หนองแคน,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450304,Phon Sung,โพนสูง,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450305,Non Sawan,โนนสวรรค์,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450306,Sa Bua,สระบัว,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450307,Non Sa-Nga,โนนสง่า,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4503,Pathum Rat,ปทุมรัตต์,,TH-450308,Khi Lek,ขี้เหล็ก,,45190,45190,45190,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450901,Nong Phok,หนองพอก,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450902,Bueng Ngam,บึงงาม,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450903,Phu Khao Thong,ภูเขาทอง,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450904,Kok Pho,กกโพธิ์,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450905,Khok Sawang,โคกสว่าง,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450906,Nong Khun Yai,หนองขุ่นใหญ่,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450907,Rop Mueang,รอบเมือง,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450908,Pha Nam Yoi,ผาน้ำย้อย,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4509,Nong Phok,หนองพอก,,TH-450909,Tha Si Da,ท่าสีดา,,45210,45210,45210,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4512,Mueang Suang,เมืองสรวง,,TH-451201,Nong Phue,หนองผือ,,45220,45220,45220,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4512,Mueang Suang,เมืองสรวง,,TH-451202,Nong Hin,หนองหิน,,45220,45220,45220,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4512,Mueang Suang,เมืองสรวง,,TH-451203,Khu Mueang,คูเมือง,,45220,45220,45220,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4512,Mueang Suang,เมืองสรวง,,TH-451204,Kok Kung,กกกุง,,45220,45220,45220,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4512,Mueang Suang,เมืองสรวง,,TH-451205,Mueang Suang,เมืองสรวง,,45220,45220,45220,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4508,Pho Chai,โพธิ์ชัย,,TH-450801,Kham Pia,ขามเปี้ย,,45230,45230,45230,
THA,Thailand,ไทย,,TH-45,Roi Et,ร้อยเอ็ด,,TH-4508,Pho Chai,โพธิ์ชัย,,TH-450802,Chiang Mai,เชียงใหม่,,45230,45230,45230,
